frame.encap_type,frame.len,frame.protocols,ip.hdr_len,ip.len,ip.flags.rb,ip.flags.df,p.flags.mf,ip.frag_offset,ip.ttl,ip.proto,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len,tcp.ack,tcp.flags.res,tcp.flags.ns,tcp.flags.cwr,tcp.flags.ecn,tcp.flags.urg,tcp.flags.ack,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.fin,tcp.window_size,tcp.time_delta
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.132,53,49674,0,354638291,0,0,0,0,0,1,0,1,0,0,0,0.000037000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.132,172.16.129.1,49676,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.132,53,49676,0,576134466,0,0,0,0,0,1,0,1,0,0,0,0.000036000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.132,172.16.129.1,49678,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.132,53,49678,0,1634598418,0,0,0,0,0,1,0,1,0,0,0,0.000038000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.132,172.16.129.1,49680,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.132,53,49680,0,836294044,0,0,0,0,0,1,0,1,0,0,0,0.000038000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.132,172.16.129.1,49682,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.132,53,49682,0,2400781095,0,0,0,0,0,1,0,1,0,0,0,0.000047000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.132,172.16.129.1,49684,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.132,53,49684,0,780805908,0,0,0,0,0,1,0,1,0,0,0,0.000039000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.132,172.16.129.1,49686,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.132,53,49686,0,3875605970,0,0,0,0,0,1,0,1,0,0,0,0.000049000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.132,172.16.129.1,49688,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.132,53,49688,0,3389675896,0,0,0,0,0,1,0,1,0,0,0,0.000039000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.132,172.16.129.1,49690,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.132,53,49690,0,788021787,0,0,0,0,0,1,0,1,0,0,0,0.000049000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.132,172.16.129.1,49692,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.132,53,49692,0,1223203706,0,0,0,0,0,1,0,1,0,0,0,0.000053000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.132,172.16.129.130,41754,80,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.130,172.16.129.132,80,41754,0,2894264430,0,0,0,0,0,1,0,0,1,0,65160,0.000450000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.132,172.16.129.130,41754,80,0,1656301474,0,0,0,0,0,1,0,0,0,0,64256,0.000387000
1,144,eth:ethertype:ip:tcp:http,20,130,0,1,0,0,64,6,172.16.129.132,172.16.129.130,41754,80,78,1656301474,0,0,0,0,0,1,1,0,0,0,64256,0.000347000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.130,172.16.129.132,80,41754,0,2894264508,0,0,0,0,0,1,0,0,0,0,65152,0.000310000
1,990,eth:ethertype:ip:tcp:http:data-text-lines,20,976,0,1,0,0,64,6,172.16.129.130,172.16.129.132,80,41754,924,2894264508,0,0,0,0,0,1,1,0,0,0,65152,0.001589000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.132,172.16.129.130,41754,80,0,1656302398,0,0,0,0,0,1,0,0,0,0,64128,0.000370000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.132,172.16.129.130,41754,80,0,1656302398,0,0,0,0,0,1,0,0,0,1,64128,0.059882000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.130,172.16.129.132,80,41754,0,2894264509,0,0,0,0,0,1,0,0,0,1,65152,0.000787000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.132,172.16.129.130,41754,80,0,1656302399,0,0,0,0,0,1,0,0,0,0,64128,0.000860000
1,548,eth:ethertype:ip:tcp:http:data-text-lines,20,534,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45826,482,971302750,0,0,0,0,0,1,1,0,0,0,65024,7.041975000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45826,0,971302750,0,0,0,0,0,1,0,0,0,1,65024,0.000319000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45826,80,0,3199156713,0,0,0,0,0,1,0,0,0,0,64128,0.000323000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.131,172.16.129.1,45530,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.131,53,45530,0,311221731,0,0,0,0,0,1,0,1,0,0,0,0.000067000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.131,172.16.129.1,45532,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.131,53,45532,0,4069449018,0,0,0,0,0,1,0,1,0,0,0,0.000038000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.131,172.16.129.1,45534,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.131,53,45534,0,1940732184,0,0,0,0,0,1,0,1,0,0,0,0.000034000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.131,172.16.129.1,45536,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.131,53,45536,0,1272283372,0,0,0,0,0,1,0,1,0,0,0,0.000034000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.131,172.16.129.1,45538,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.131,53,45538,0,1573775809,0,0,0,0,0,1,0,1,0,0,0,0.000036000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.131,172.16.129.1,45540,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.131,53,45540,0,1988473572,0,0,0,0,0,1,0,1,0,0,0,0.000033000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.131,172.16.129.1,45542,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.131,53,45542,0,4197425983,0,0,0,0,0,1,0,1,0,0,0,0.000033000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.131,172.16.129.1,45544,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.131,53,45544,0,611910892,0,0,0,0,0,1,0,1,0,0,0,0.000032000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.131,172.16.129.1,45546,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.131,53,45546,0,2944401173,0,0,0,0,0,1,0,1,0,0,0,0.000031000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.131,172.16.129.1,45548,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.131,53,45548,0,3971179330,0,0,0,0,0,1,0,1,0,0,0,0.000032000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.131,172.16.129.1,45550,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.131,53,45550,0,393788307,0,0,0,0,0,1,0,1,0,0,0,0.000032000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.131,172.16.129.1,45552,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.131,53,45552,0,142532425,0,0,0,0,0,1,0,1,0,0,0,0.000040000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.131,172.16.129.1,45554,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.131,53,45554,0,1933472557,0,0,0,0,0,1,0,1,0,0,0,0.000043000
1,548,eth:ethertype:ip:tcp:http:data-text-lines,20,534,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45830,482,2356128756,0,0,0,0,0,1,1,0,0,0,65024,7.058171000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45830,0,2356128756,0,0,0,0,0,1,0,0,0,1,65024,0.000291000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45830,80,0,3207308561,0,0,0,0,0,1,0,0,0,0,64128,0.000071000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.131,172.16.129.1,45556,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.131,53,45556,0,3411735318,0,0,0,0,0,1,0,1,0,0,0,0.000048000
1,548,eth:ethertype:ip:tcp:http:data-text-lines,20,534,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45832,482,707176850,0,0,0,0,0,1,1,0,0,0,65024,7.058409000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45832,80,0,624452919,0,0,0,0,0,1,0,0,0,0,64128,0.000249000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45832,0,707176850,0,0,0,0,0,1,0,0,0,1,65024,0.000000000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.131,172.16.129.1,45558,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,548,eth:ethertype:ip:tcp:http:data-text-lines,20,534,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45834,482,4034365721,0,0,0,0,0,1,1,0,0,0,65024,7.059115000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.131,53,45558,0,1305282857,0,0,0,0,0,1,0,1,0,0,0,0.000047000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45834,0,4034365721,0,0,0,0,0,1,0,0,0,1,65024,0.000263000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45834,80,0,2983247430,0,0,0,0,0,1,0,0,0,0,64128,0.000133000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.131,172.16.129.1,45560,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.131,53,45560,0,4056131533,0,0,0,0,0,1,0,1,0,0,0,0.000036000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.131,172.16.129.1,45562,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.131,53,45562,0,2434764090,0,0,0,0,0,1,0,1,0,0,0,0.000062000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.131,172.16.129.1,45564,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.131,53,45564,0,1043818418,0,0,0,0,0,1,0,1,0,0,0,0.000034000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.131,172.16.129.1,45566,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.131,53,45566,0,678938810,0,0,0,0,0,1,0,1,0,0,0,0.000033000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.131,172.16.129.1,45568,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.131,53,45568,0,2597603046,0,0,0,0,0,1,0,1,0,0,0,0.000032000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.131,172.16.129.1,45570,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.131,53,45570,0,221033426,0,0,0,0,0,1,0,1,0,0,0,0.000032000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.131,172.16.129.1,45572,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.131,53,45572,0,2321819734,0,0,0,0,0,1,0,1,0,0,0,0.000033000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.131,172.16.129.1,45574,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.131,53,45574,0,1422381319,0,0,0,0,0,1,0,1,0,0,0,0.000032000
1,74,eth:ethertype:ip:tcp,20,60,0,1,0,0,64,6,172.16.129.131,172.16.129.1,45576,53,0,0,0,0,0,0,0,0,0,0,1,0,64240,0.000000000
1,54,eth:ethertype:ip:tcp,20,40,0,1,0,0,64,6,172.16.129.1,172.16.129.131,53,45576,0,3428491429,0,0,0,0,0,1,0,1,0,0,0,0.000033000
1,548,eth:ethertype:ip:tcp:http:data-text-lines,20,534,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45828,482,3881884948,0,0,0,0,0,1,1,0,0,0,65024,7.066339000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45828,0,3881884948,0,0,0,0,0,1,0,0,0,1,65024,0.000251000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45828,80,0,2110752496,0,0,0,0,0,1,0,0,0,0,64128,0.000216000
1,548,eth:ethertype:ip:tcp:http:data-text-lines,20,534,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45836,482,2566576878,0,0,0,0,0,1,1,0,0,0,65024,7.066050000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45836,0,2566576878,0,0,0,0,0,1,0,0,0,1,65024,0.000222000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45836,80,0,1030199052,0,0,0,0,0,1,0,0,0,0,64128,0.000194000
1,548,eth:ethertype:ip:tcp:http:data-text-lines,20,534,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45838,482,1850207903,0,0,0,0,0,1,1,0,0,0,65024,7.071889000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45838,0,1850207903,0,0,0,0,0,1,0,0,0,1,65024,0.000254000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45838,80,0,749920327,0,0,0,0,0,1,0,0,0,0,64128,0.000126000
1,548,eth:ethertype:ip:tcp:http:data-text-lines,20,534,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45840,482,183308748,0,0,0,0,0,1,1,0,0,0,65024,7.072619000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45840,0,183308748,0,0,0,0,0,1,0,0,0,1,65024,0.000284000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45840,80,0,1705784259,0,0,0,0,0,1,0,0,0,0,64128,0.000063000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45826,80,0,3199156714,0,0,0,0,0,1,0,0,0,0,64128,0.043415000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45834,80,0,2983247431,0,0,0,0,0,1,0,0,0,0,64128,0.040765000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45832,80,0,624452920,0,0,0,0,0,1,0,0,0,0,64128,0.041944000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45830,80,0,3207308562,0,0,0,0,0,1,0,0,0,0,64128,0.042910000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45836,80,0,1030199053,0,0,0,0,0,1,0,0,0,0,64128,0.041792000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45828,80,0,2110752497,0,0,0,0,0,1,0,0,0,0,64128,0.042827000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45840,80,0,1705784260,0,0,0,0,0,1,0,0,0,0,64128,0.042446000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45838,80,0,749920328,0,0,0,0,0,1,0,0,0,0,64128,0.043510000
1,548,eth:ethertype:ip:tcp:http:data-text-lines,20,534,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45842,482,305757776,0,0,0,0,0,1,1,0,0,0,65024,8.171808000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45842,0,305757776,0,0,0,0,0,1,0,0,0,1,65024,0.000257000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45842,80,0,1799298266,0,0,0,0,0,1,0,0,0,0,64128,0.000212000
1,548,eth:ethertype:ip:tcp:http:data-text-lines,20,534,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45844,482,3706778244,0,0,0,0,0,1,1,0,0,0,65024,8.184740000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45844,0,3706778244,0,0,0,0,0,1,0,0,0,1,65024,0.000261000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45844,80,0,786873763,0,0,0,0,0,1,0,0,0,0,64128,0.000213000
1,548,eth:ethertype:ip:tcp:http:data-text-lines,20,534,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45848,482,3678224457,0,0,0,0,0,1,1,0,0,0,65024,8.185118000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45848,0,3678224457,0,0,0,0,0,1,0,0,0,1,65024,0.000228000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45848,80,0,1275028641,0,0,0,0,0,1,0,0,0,0,64128,0.000232000
1,548,eth:ethertype:ip:tcp:http:data-text-lines,20,534,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45846,482,2837012612,0,0,0,0,0,1,1,0,0,0,65024,8.186367000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45846,0,2837012612,0,0,0,0,0,1,0,0,0,1,65024,0.000209000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45846,80,0,1455696314,0,0,0,0,0,1,0,0,0,0,64128,0.000273000
1,548,eth:ethertype:ip:tcp:http:data-text-lines,20,534,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45850,482,759423383,0,0,0,0,0,1,1,0,0,0,65024,8.186713000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45850,0,759423383,0,0,0,0,0,1,0,0,0,1,65024,0.000213000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45850,80,0,2483001396,0,0,0,0,0,1,0,0,0,0,64128,0.000080000
1,548,eth:ethertype:ip:tcp:http:data-text-lines,20,534,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45852,482,3469543869,0,0,0,0,0,1,1,0,0,0,65024,8.194723000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45852,0,3469543869,0,0,0,0,0,1,0,0,0,1,65024,0.000231000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45852,80,0,3284570694,0,0,0,0,0,1,0,0,0,0,64128,0.000164000
1,548,eth:ethertype:ip:tcp:http:data-text-lines,20,534,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45854,482,1659426396,0,0,0,0,0,1,1,0,0,0,65024,8.195423000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45854,0,1659426396,0,0,0,0,0,1,0,0,0,1,65024,0.000194000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45854,80,0,153665015,0,0,0,0,0,1,0,0,0,0,64128,0.000189000
1,548,eth:ethertype:ip:tcp:http:data-text-lines,20,534,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45856,482,2834620458,0,0,0,0,0,1,1,0,0,0,65024,8.207024000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45856,0,2834620458,0,0,0,0,0,1,0,0,0,1,65024,0.000216000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45856,80,0,3893535616,0,0,0,0,0,1,0,0,0,0,64128,0.000207000
1,548,eth:ethertype:ip:tcp:http:data-text-lines,20,534,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45858,482,660135394,0,0,0,0,0,1,1,0,0,0,65024,8.207602000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45858,0,660135394,0,0,0,0,0,1,0,0,0,1,65024,0.000187000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45858,80,0,3067278228,0,0,0,0,0,1,0,0,0,0,64128,0.000187000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45842,80,0,1799298267,0,0,0,0,0,1,0,0,0,0,64128,0.042678000
1,548,eth:ethertype:ip:tcp:http:data-text-lines,20,534,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45860,482,1719604118,0,0,0,0,0,1,1,0,0,0,65024,8.215122000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45860,0,1719604118,0,0,0,0,0,1,0,0,0,1,65024,0.000275000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45860,80,0,2842027665,0,0,0,0,0,1,0,0,0,0,64128,0.000138000
1,548,eth:ethertype:ip:tcp:http:data-text-lines,20,534,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45862,482,2003100877,0,0,0,0,0,1,1,0,0,0,65024,8.215816000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45862,0,2003100877,0,0,0,0,0,1,0,0,0,1,65024,0.000233000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45862,80,0,2553586889,0,0,0,0,0,1,0,0,0,0,64128,0.000161000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45848,80,0,1275028642,0,0,0,0,0,1,0,0,0,0,64128,0.040409000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45844,80,0,786873764,0,0,0,0,0,1,0,0,0,0,64128,0.041602000
1,548,eth:ethertype:ip:tcp:http:data-text-lines,20,534,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45864,482,3609191666,0,0,0,0,0,1,1,0,0,0,65024,8.224231000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45864,0,3609191666,0,0,0,0,0,1,0,0,0,1,65024,0.000251000
1,66,eth:ethertype:ip:tcp,20,52,0,1,0,0,64,6,172.16.129.131,172.16.129.130,45864,80,0,2175818539,0,0,0,0,0,1,0,0,0,0,64128,0.000107000
1,548,eth:ethertype:ip:tcp:http:data-text-lines,20,534,0,1,0,0,64,6,172.16.129.130,172.16.129.131,80,45866,482,3218557253,0,0,0,0,0,1,1,0,0,0,65024,8.224956000
